96 96
2
4
4
52 67
0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6M;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3M;3 ;3 ;3 ;1 ;1M;1 ;1 ;3 ;0
0 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6M;6 ;6M;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3M;3 ;3M;3 ;3M;3M;3 ;3 ;3M;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3M;3 ;1 ;1 ;1M;0 ;0 ;0
0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6M;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6M;6 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3M;3 ;3 ;3 ;3 ;1 ;1 ;1 ;0 ;0 ;0
0 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6M;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3M;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3M;3 ;3M;1 ;1 ;1 ;1 ;3 ;0
0 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6M;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3M;3 ;3 ;3 ;3M;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3M;3 ;3 ;3 ;1M;1 ;0 ;0 ;0 ;0
0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;6 ;6M;6M;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6M;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6M;6 ;6 ;6 ;6M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;1 ;1 ;1 ;1 ;3 ;0
0 ;1 ;1M;1 ;1 ;1 ;1M;1 ;1M;1M;1 ;1 ;1 ;1M;1M;1M;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6M;6M;6 ;3M;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3M;3 ;3M;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;1 ;1 ;0 ;0 ;0 ;0
0 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6M;6 ;6 ;6 ;6 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3M;3M;3 ;3M;3 ;3M;1M;1 ;1 ;1 ;3 ;0
0 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1M;6 ;6M;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6M;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3M;3 ;3 ;3 ;3 ;1 ;1 ;0 ;0 ;0 ;0
0 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;3M;3 ;3 ;3 ;3M;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3M;3 ;3 ;3 ;1M;1 ;1 ;1 ;0 ;0
0 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;1 ;1 ;1 ;1 ;0 ;0
0 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;1 ;1M;1 ;1 ;3 ;0
0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1M;6M;6M;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6M;6M;6 ;6 ;6 ;6 ;6M;6 ;6M;6 ;6 ;6 ;6 ;6M;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6M;6M;6M;6 ;6 ;6 ;6 ;6 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3M;3 ;3M;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;1 ;1 ;1 ;1 ;0 ;0
0 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1M;1M;1 ;1M;1 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6M;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;1 ;1 ;1 ;1M;3 ;0
0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6M;6M;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6M;6M;6 ;6M;6 ;6M;6M;6 ;6 ;3 ;3 ;3M;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;1 ;1 ;1 ;1 ;0 ;0
0 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6M;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6M;6M;6 ;6M;6 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3M;3 ;3 ;3P;3 ;3 ;1 ;1 ;1M;1 ;3M;0
0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1P;1M;1 ;1M;1M;1 ;1 ;1M;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6P;6M;6M;6M;6 ;6 ;6 ;6 ;6 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3M;3M;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;1 ;1 ;1 ;1M;0 ;0
0 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6M;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;1M;1 ;1 ;1 ;0 ;0
0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6M;6 ;6 ;6M;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3M;3 ;3M;3 ;3 ;1 ;1 ;1 ;1 ;3 ;0
0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;1 ;1 ;1 ;1 ;3 ;0
0 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6M;6 ;6M;6 ;6 ;6M;6 ;6 ;6 ;6M;6 ;6 ;6 ;6M;6 ;6 ;6M;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6M;6M;6 ;6 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;1 ;1 ;1M;1 ;0 ;0
0 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6M;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6M;6M;6 ;6 ;6 ;6 ;6 ;6M;6M;6 ;6M;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6M;6M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;1 ;1 ;1 ;1 ;3M;0
0 ;1M;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6M;6M;6 ;6M;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;1 ;1 ;1 ;1M;3M;0
0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6M;6M;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6M;6 ;6 ;6M;6 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;1 ;1 ;1M;1 ;3 ;0
0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;6 ;6 ;6 ;6M;6 ;6 ;6M;6 ;6 ;6 ;6M;6 ;6M;6M;6 ;6 ;6M;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;3 ;3 ;3M;3 ;3 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3M;3 ;1 ;1 ;1 ;1 ;0 ;0
